,epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_margin_at_50,val_margin_at_50,train_robstacc_108,val_robstacc_108,train_robstacc_255,val_robstacc_255,train_robstacc_36,val_robstacc_36,train_robstacc_72,val_robstacc_72,train_throughput,val_throughput
2023-08-22 10:15:46.670000,1.0,0.8740305328855709,0.7680165588855743,0.2598,0.3838,0.0,0.0,0.00362,0.0245,0.0,0.0,0.07224,0.2014,0.01696,0.086,889.2607920121173,11099.277223968505
2023-08-22 10:16:46.093676,2.0,0.7778660542502696,0.7261680424213409,0.37152,0.4288,0.0,0.0,0.0202,0.0488,0.0,0.0,0.17442,0.2554,0.06486,0.1265,877.6296526850487,11206.081661987304
2023-08-22 10:17:45.314725,3.0,0.750633747906101,0.7215298280119896,0.39952,0.4258,0.0,0.0,0.03406,0.0671,0.0001,0.0,0.20952,0.2485,0.09252,0.1322,881.4064240747568,11149.98614654541
2023-08-22 10:18:44.472994,4.0,0.7244152080039589,0.6840693056583405,0.42384,0.4694,0.0,0.0,0.04786,0.0673,0.00014,0.0001,0.23488,0.2864,0.1134,0.1526,880.8707673987564,11202.140437316895
2023-08-22 10:19:44.007374,5.0,0.705701614825093,0.6568410515785217,0.44148,0.5007,0.0,0.0005095303058624268,0.05594,0.0683,0.00034,0.0,0.25724,0.3131,0.12984,0.1691,877.9865375440947,11003.32230644226
2023-08-22 10:20:42.978526,6.0,0.6874293630220452,0.6331171125173569,0.46216,0.5165,0.0,0.017180785536766052,0.06642,0.1012,0.0005,0.0018,0.27756,0.3365,0.14622,0.1968,886.0348800347775,11097.991909790038
2023-08-22 10:21:41.471334,7.0,0.673912990762263,0.6336107715964318,0.47602,0.5059,0.0,0.007614314556121826,0.07394,0.1149,0.0005,0.0017,0.29276,0.3503,0.15782,0.2156,889.6000841880332,10999.756983947755
2023-08-22 10:22:40.569111,8.0,0.6639708934389815,0.622354045510292,0.48756,0.5287,0.0,0.03322120010852814,0.08198,0.1163,0.00066,0.0049,0.30348,0.3569,0.16742,0.2105,881.7387921080298,10886.76180114746
2023-08-22 10:23:39.992639,9.0,0.6574317730811178,0.605232322216034,0.49212,0.5451,0.0,0.050362780690193176,0.08672,0.1297,0.001,0.0029,0.31286,0.3755,0.17384,0.2319,878.0843667010872,11117.688735198975
2023-08-22 10:24:39.187993,10.0,0.6448779011867485,0.6075652495026589,0.50642,0.5446,0.006342560052871704,0.05160459876060486,0.09206,0.1263,0.00108,0.0022,0.3229,0.3755,0.18468,0.2314,881.7018662277533,11196.750465393066
2023-08-22 10:25:38.434137,11.0,0.6368458429161383,0.5853141695261002,0.51512,0.5637,0.016264766454696655,0.07338622212409973,0.0973,0.1443,0.00118,0.0036,0.33308,0.3964,0.19158,0.2482,882.8627896211585,11096.664315795899
2023-08-22 10:26:37.531318,12.0,0.6270519668350414,0.5892005532979965,0.52482,0.5471,0.025711312890052795,0.0646892786026001,0.10572,0.156,0.00166,0.0064,0.34334,0.3932,0.20156,0.2602,881.9250184662488,11097.602939605713
2023-08-22 10:27:36.639437,13.0,0.6210801832529963,0.5985426060855389,0.52692,0.5423,0.029731348156929016,0.048996344208717346,0.1096,0.1349,0.00216,0.0032,0.3522,0.3707,0.21,0.2377,881.598364382374,11158.42042236328
2023-08-22 10:28:35.540960,14.0,0.6161934085646454,0.569832444190979,0.53506,0.5698,0.03890247642993927,0.09220781922340393,0.11484,0.1821,0.00182,0.0043,0.356,0.4269,0.2136,0.2923,885.175904332375,10951.836723327637
2023-08-22 10:29:34.612731,15.0,0.609173691698483,0.5661383956670761,0.54204,0.5811,0.04665280878543854,0.10555148124694824,0.11756,0.1696,0.00228,0.0052,0.36332,0.4226,0.22034,0.2832,882.0457309800752,11200.517210388183
2023-08-22 10:30:33.476723,16.0,0.603550447189078,0.5666201367974282,0.54746,0.5775,0.0515936017036438,0.09936001896858215,0.1257,0.1504,0.00264,0.0025,0.37246,0.4165,0.23022,0.2683,886.4307429255272,11062.377982330323
2023-08-22 10:31:32.735759,17.0,0.5955737789674681,0.5656607821583748,0.55432,0.5838,0.06092637777328491,0.10156841576099396,0.13042,0.1747,0.00338,0.0069,0.3799,0.4223,0.2347,0.2802,879.9498268438846,11147.083480834961
2023-08-22 10:32:31.534380,18.0,0.5944373528568112,0.5685638219118119,0.55834,0.5698,0.06513701379299164,0.08555223047733307,0.13198,0.1726,0.00314,0.005,0.38394,0.4155,0.23648,0.2818,888.662281036377,11118.91212387085
2023-08-22 10:33:30.428114,19.0,0.5885345595223563,0.5655597865581512,0.5638,0.5821,0.07081881165504456,0.10207132995128632,0.1342,0.1661,0.00316,0.0052,0.38892,0.4159,0.24238,0.273,884.789656425009,10928.088167572021
2023-08-22 10:34:29.648773,20.0,0.5833194219336217,0.551905208081007,0.56604,0.595,0.07410630583763123,0.11124947667121887,0.14208,0.1769,0.00424,0.0061,0.3951,0.4268,0.2481,0.2827,882.5654426107601,11250.956216430664
