,epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_margin_at_50,val_margin_at_50,train_robstacc_108,val_robstacc_108,train_robstacc_255,val_robstacc_255,train_robstacc_36,val_robstacc_36,train_robstacc_72,val_robstacc_72,train_throughput,val_throughput
2023-08-22 10:15:53.037388,1.0,0.8858686734218987,0.8070681244134903,0.2461,0.3358,0.0,0.0,0.0026,0.019,0.0,0.0,0.06002,0.13,0.01264,0.0436,808.3659717793367,16209.268571472168
2023-08-22 10:16:45.246950,2.0,0.8018535497237225,0.7424932241439819,0.34452,0.4092,0.0,0.0,0.0145,0.0396,4e-05,0.0,0.14,0.2303,0.04698,0.1031,1012.1145638446419,16176.295250701904
2023-08-22 10:17:48.142467,3.0,0.7572305290674677,0.7117786481976509,0.39414,0.4374,0.0,0.0,0.02922,0.0672,8e-05,0.0004,0.19396,0.2698,0.08072,0.1447,824.24390979689,14563.706926727295
2023-08-22 10:18:46.751192,4.0,0.7323342272821738,0.6890294954180718,0.41616,0.4677,0.0,0.0,0.04196,0.052,0.00028,0.0,0.22638,0.2677,0.10382,0.1327,890.4691046111437,16994.995031738283
2023-08-22 10:19:38.072988,5.0,0.7152175991510858,0.6686094745993614,0.43526,0.4781,0.0,0.0,0.0499,0.0841,0.0003,0.0007,0.24674,0.2993,0.12102,0.1732,1024.437005334971,16853.07398300171
2023-08-22 10:20:38.527703,6.0,0.6996736538653471,0.656835064291954,0.45284,0.4946,0.0,0.0,0.05974,0.1016,0.00036,0.0019,0.267,0.3224,0.13612,0.1891,863.7279490256797,15970.560737609863
2023-08-22 10:21:39.474671,7.0,0.6911000895256899,0.6737107142806054,0.45796,0.4725,0.0,0.0,0.06524,0.0997,0.00052,0.0054,0.27394,0.3112,0.14326,0.1851,868.2070515691017,19107.09861755371
2023-08-22 10:22:33.681287,8.0,0.6817803839031531,0.6464715525507927,0.46918,0.5023,0.0,0.002316594123840332,0.07154,0.1131,0.00068,0.0027,0.2892,0.3373,0.15506,0.205,970.4289729838468,17954.21805114746
2023-08-22 10:23:37.069618,9.0,0.6729048812875942,0.633751006424427,0.47806,0.514,0.0,0.015106350183486938,0.07916,0.1158,0.00074,0.0009,0.29818,0.3479,0.16356,0.2172,821.1083091424435,15441.400804138184
2023-08-22 10:24:42.218899,10.0,0.6656599771611544,0.6311063185334206,0.48442,0.5091,0.0,0.010969161987304688,0.08378,0.1231,0.00092,0.0027,0.30524,0.3474,0.17046,0.2183,797.7852400954889,18879.91487350464
2023-08-22 10:25:45.605918,11.0,0.6576114555402678,0.6168573006987572,0.49672,0.5288,0.0,0.03453285992145538,0.08746,0.1197,0.00106,0.0024,0.31496,0.3548,0.1752,0.2175,826.7780590446628,17545.88151245117
2023-08-22 10:26:45.885940,12.0,0.6483486690083329,0.61029811501503,0.49972,0.5358,0.0,0.03943595290184021,0.09304,0.1336,0.0012,0.004,0.32214,0.3664,0.18488,0.229,867.316056621318,18385.84617919922
2023-08-22 10:27:42.461891,13.0,0.643630423412031,0.6000864908099175,0.5068,0.537,0.007607161998748779,0.047731637954711914,0.09752,0.1535,0.00134,0.0076,0.3308,0.3814,0.19166,0.2459,946.8179659940758,15596.369228363037
2023-08-22 10:28:45.968875,14.0,0.6422370608363833,0.6099583670496941,0.50938,0.5336,0.010105758905410767,0.03881394863128662,0.09834,0.1393,0.0015,0.0057,0.33358,0.3677,0.19306,0.2315,819.658532901686,16980.61654891968
2023-08-22 10:29:49.168174,15.0,0.63509223625368,0.6038723349571228,0.51474,0.5429,0.016287624835968018,0.04736706614494324,0.1071,0.1279,0.00216,0.0042,0.3401,0.3682,0.20314,0.2285,822.809425276153,14346.312205505372
2023-08-22 10:30:52.530271,16.0,0.6328386381572607,0.5908970475196839,0.51564,0.5585,0.01629731059074402,0.06620417535305023,0.10528,0.1501,0.00142,0.0045,0.3413,0.3938,0.2009,0.2511,818.1770365189533,15442.42460861206
2023-08-22 10:31:47.494042,17.0,0.6228127601195355,0.5819278120994568,0.52724,0.5606,0.02938133478164673,0.06816086173057556,0.11324,0.1624,0.002,0.0055,0.35204,0.4003,0.21126,0.2656,963.022071604826,17061.630908203126
2023-08-22 10:32:42.198164,18.0,0.62541129485685,0.5787448689341546,0.52276,0.5694,0.023803353309631348,0.07918623089790344,0.11282,0.1567,0.00216,0.0049,0.35034,0.3954,0.21122,0.258,967.8606238073232,19666.293801116943
2023-08-22 10:33:37.416586,19.0,0.6151025851770323,0.5763702094554901,0.53394,0.5678,0.038847148418426514,0.07870304584503174,0.11886,0.158,0.00238,0.0035,0.35722,0.4033,0.21854,0.2647,948.9741038886868,18411.300723266602
2023-08-22 10:34:34.375116,20.0,0.61608523708217,0.5731620728969574,0.53098,0.5734,0.03486272692680359,0.09099861979484558,0.11878,0.1606,0.00232,0.0036,0.35948,0.4145,0.219,0.2682,930.0729620797293,17562.307080078124
2023-08-22 10:35:26.980940,21.0,0.6102051217945255,0.5788558095693588,0.54174,0.5591,0.04590737819671631,0.07515232264995575,0.1223,0.1534,0.00286,0.0028,0.36664,0.4039,0.22348,0.2658,1006.1260674145757,19088.44323577881
2023-08-22 10:36:16.027530,22.0,0.6048047895334205,0.5700357690453529,0.54388,0.5654,0.04863959550857544,0.08592846989631653,0.126,0.1846,0.00296,0.0071,0.37304,0.4182,0.2285,0.2903,1079.4931008475166,16724.327904510497
