,epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_margin_at_50,val_margin_at_50,train_robstacc_108,val_robstacc_108,train_robstacc_255,val_robstacc_255,train_robstacc_36,val_robstacc_36,train_robstacc_72,val_robstacc_72,train_throughput,val_throughput
2023-08-22 10:15:28.744458,1.0,0.9370797382933753,0.897549207508564,0.17616,0.2554,0.0,0.0,0.0,0.0,0.0,0.0,0.00148,0.0029,8e-05,0.0,1452.5542926399075,2309.168846130371
2023-08-22 10:16:09.888323,2.0,0.8906485636015328,0.8654231756925583,0.24998,0.2933,0.0,0.0,0.0,0.0,0.0,0.0,0.00874,0.0231,2e-05,0.0,1441.5680598044883,2305.547701263428
2023-08-22 10:16:51.307387,3.0,0.8691403829321569,0.8471418648958207,0.2776,0.3071,0.0,0.0,0.0,0.0,0.0,0.0,0.02998,0.0583,0.00056,0.0015,1441.9695700820612,2307.2417030334473
2023-08-22 10:17:32.274145,4.0,0.8551000128595196,0.8343808054924011,0.2922,0.3271,0.0,0.0,0.0,0.0,0.0,0.0,0.05222,0.0772,0.00278,0.0078,1452.2947636818399,2308.363349151611
2023-08-22 10:18:13.551257,5.0,0.8462335905250238,0.8235073477029801,0.30014,0.3361,0.0,0.0,0.00022,0.0009,0.0,0.0,0.06502,0.1022,0.00768,0.0169,1444.8272399123834,2298.12589263916
2023-08-22 10:18:54.819644,6.0,0.8385308369690058,0.8138137042522431,0.30848,0.3489,0.0,0.0,0.00042,0.003,0.0,0.0,0.0774,0.1151,0.01096,0.0254,1440.882649557931,2306.877056884766
2023-08-22 10:19:35.716016,7.0,0.8334294432888225,0.8093364253640175,0.31228,0.3483,0.0,0.0,0.00106,0.0028,0.0,0.0,0.08802,0.1332,0.01398,0.0296,1447.728790516756,2304.0200630187987
2023-08-22 10:20:17.151501,8.0,0.8258429133162206,0.8006982922554016,0.32468,0.3613,0.0,0.0,0.00186,0.002,0.0,0.0,0.0966,0.1336,0.01786,0.0273,1433.921927549401,2304.1524032592774
2023-08-22 10:20:58.376561,9.0,0.8241843204109036,0.7960276931524277,0.32218,0.3671,0.0,0.0,0.0027,0.0032,0.0,0.0,0.10356,0.1468,0.02224,0.033,1441.1158638000488,2304.173117828369
2023-08-22 10:21:39.464912,10.0,0.8183856138161251,0.7875995442271233,0.33138,0.3797,0.0,0.0,0.00328,0.0045,0.0,0.0,0.10914,0.1593,0.02382,0.0399,1444.3085137970593,2303.3917854309084
2023-08-22 10:22:21.095383,11.0,0.8129152415358291,0.7892033129930496,0.33858,0.3724,0.0,0.0,0.0029,0.0104,0.0,0.0,0.11248,0.1668,0.02486,0.055,1435.6783101607343,2304.865362548828
2023-08-22 10:23:02.243918,12.0,0.8097229104261009,0.7874125957489013,0.34432,0.3689,0.0,0.0,0.0046,0.0112,0.0,0.0,0.11756,0.1549,0.02876,0.051,1445.1322565662617,2307.5518913269043
2023-08-22 10:23:43.190562,13.0,0.8035775149355129,0.7779190152883529,0.35022,0.3848,0.0,0.0,0.0055,0.0071,0.0,0.0,0.12462,0.1688,0.03236,0.049,1446.451886624706,2302.6226020812987
2023-08-22 10:24:24.186198,14.0,0.7998345843991455,0.7702707022428512,0.35396,0.3958,0.0,0.0,0.0047,0.0141,0.0,0.0,0.12682,0.1883,0.03232,0.0656,1446.012866818175,2300.935735321045
2023-08-22 10:25:05.242569,15.0,0.7956057650094129,0.7668083444237709,0.3585,0.407,0.0,0.0,0.00618,0.0127,0.0,0.0,0.13494,0.178,0.0375,0.0541,1449.6179873408103,2305.1540466308593
2023-08-22 10:25:46.330704,16.0,0.7921863596658317,0.7615794822573662,0.36268,0.3973,0.0,0.0,0.00776,0.0176,0.0,0.0,0.1367,0.1873,0.03894,0.0681,1446.983748299735,2305.2638465881346
2023-08-22 10:26:27.470611,17.0,0.7895068413749033,0.7631966650485993,0.36276,0.3975,0.0,0.0,0.00782,0.0121,0.0,0.0,0.1412,0.1668,0.04002,0.0538,1442.3875666248555,2302.055005645752
2023-08-22 10:27:08.724075,18.0,0.7865461576349881,0.7516004979610443,0.36564,0.4186,0.0,0.0,0.00872,0.0167,0.0,0.0,0.14338,0.1955,0.04246,0.0679,1437.6082857093033,2303.162294769287
2023-08-22 10:27:49.924334,19.0,0.7823502457871729,0.7509059458971024,0.37458,0.4134,0.0,0.0,0.00938,0.0191,0.0,0.0,0.14942,0.2013,0.04524,0.0768,1442.698339267653,2305.170539855957
2023-08-22 10:28:31.009390,20.0,0.7801193324278812,0.7468472182750702,0.3739,0.4202,0.0,0.0,0.01012,0.021,0.0,0.0,0.15152,0.2102,0.045,0.0804,1450.1744380873076,2303.3621677398683
2023-08-22 10:29:12.318390,21.0,0.7775264908464588,0.743527127802372,0.37646,0.4205,0.0,0.0,0.01172,0.0226,0.0,0.0,0.15472,0.2016,0.04922,0.0763,1439.5497955789372,2301.8321166992187
2023-08-22 10:29:53.570590,22.0,0.7744947273512276,0.7474977001547813,0.38,0.4111,0.0,0.0,0.01228,0.0206,0.0,0.0,0.16028,0.2101,0.05218,0.0845,1442.3228029523577,2302.002942276001
2023-08-22 10:30:34.685952,23.0,0.7710172223801516,0.7544884398579598,0.38502,0.3981,0.0,0.0,0.01256,0.0273,0.0,0.0,0.16376,0.2179,0.05374,0.0934,1441.123229513363,2300.859383392334
2023-08-22 10:31:16.291716,24.0,0.7667529665085734,0.7314565673470497,0.38774,0.4266,0.0,0.0,0.0134,0.0232,0.0,0.0,0.16812,0.2144,0.05554,0.082,1431.9812499844297,2306.2176555633546
